exp,rho,sigma,seed,m,absorbed,cos_comp,rec,wall_s,n11,n10,n01,rho_count,rho_c,rho_x,rho_d,ties,lo_is_comp,m_n11,m_n10,m_n01,m_rho_count,m_rho_c,m_rho_x,m_rho_d,m_ties,m_lo_is_comp,rho_d_t002,rho_d_t010,a1,a0,g0,g1,b_p,b_c,n_j11,n_s11,delta_J,delta_S,q11_B,q10_B,q01_B,pi_B,h_B,b11_frac,rho_real,rho_d_auto,q,p0,cos_child
SC,0.1,0.0,40,32,1,0.9957,0.086,443.8,365,33097,3776,0.1112,0.1112,0.10241,0.10151,0,1,365,33097,3776,0.1112,0.1112,0.10241,0.10151,0,1,0.10151,0.10151,1.0,0.01079,1.0,0.00106,0.0,0.0,4,361,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.10151,0.10151,,,
SC,0.1,0.0,41,32,1,0.9958,0.0967,443.8,722,33290,3629,0.11559,0.11559,0.0983,0.10085,0,1,722,33289,3629,0.1156,0.1156,0.0983,0.10085,0,1,0.10079,0.10085,1.0,0.0164,1.0,0.04399,1e-05,0.0,167,555,0.0,0.0,0.0,1e-05,0.0,nan,0.0,0.0,0.10085,0.10085,,,
SC,0.1,0.0,42,32,1,0.995,0.0861,443.8,2,33679,3769,0.10069,0.10069,0.10065,0.10067,0,1,2,33679,3769,0.10069,0.10069,0.10065,0.10067,0,1,0.10067,0.10067,1.0,3e-05,1.0,0.00027,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.10067,0.10067,,,
SC,0.1,0.0,43,32,1,0.9882,0.0902,443.8,1,33969,3699,0.09822,0.09822,0.0982,0.0982,0,1,1,33969,3699,0.09822,0.09822,0.0982,0.0982,0,1,0.0982,0.0982,1.0,3e-05,1.0,0.0,0.0,0.0,0,1,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0982,0.0982,,,
SC,0.1,0.0,44,32,1,0.9929,0.1016,443.8,251,33318,3769,0.10767,0.10767,0.10163,0.1022,0,1,251,33318,3769,0.10767,0.10767,0.10163,0.1022,0,1,0.1022,0.1022,1.0,0.00609,1.0,0.01232,0.0,0.0,47,204,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.1022,0.1022,,,
SC,0.1,0.0,45,32,1,0.9962,0.0889,443.8,0,33701,3834,0.10214,0.10214,0.10214,0.10214,0,1,0,33701,3834,0.10214,0.10214,0.10214,0.10214,0,1,0.10214,0.10214,1.0,0.0,1.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0.0,nan,nan,0.0,0.10214,0.10214,,,
SC,0.1,0.0,46,32,1,0.9931,0.0917,443.8,399,33370,3706,0.10954,0.10954,0.09996,0.09897,0,1,399,33370,3706,0.10954,0.10954,0.09996,0.09897,0,1,0.09897,0.09897,1.0,0.01173,1.0,0.00081,0.0,0.0,3,396,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.09897,0.09897,,,
SC,0.1,0.0,47,32,1,0.9947,0.0933,443.8,1113,32447,3736,0.13001,0.13001,0.10325,0.10017,0,1,1113,32447,3736,0.13001,0.13001,0.10325,0.10017,0,1,0.10017,0.10017,1.0,0.03316,1.0,0.0,0.0,0.0,0,1113,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.10017,0.10017,,,
SC,0.1,0.0,48,32,0,0.7538,0.1075,443.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,0.1,0.0,49,32,1,0.995,0.0881,443.8,46,33814,3645,0.09841,0.09841,0.09731,0.09724,0,1,46,33814,3645,0.09841,0.09841,0.09731,0.09724,0,1,0.09724,0.09724,1.0,0.0013,1.0,0.00055,0.0,0.0,2,44,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.09724,0.09724,,,
SC,0.1,0.0,50,32,1,0.9911,0.0956,443.8,25,33557,3613,0.09781,0.09781,0.0972,0.09781,0,1,25,33557,3613,0.09781,0.09781,0.0972,0.09781,0,1,0.09779,0.09781,1.0,0.0,1.0,0.00687,0.0,0.0,25,0,0.0,nan,0.0,0.0,0.0,nan,nan,0.0,0.09781,0.09781,,,
SC,0.1,0.0,51,32,1,0.9944,0.0911,443.8,2046,31766,3709,0.15338,0.15338,0.10455,0.09973,0,1,2046,31766,3709,0.15338,0.15338,0.10455,0.09973,0,1,0.09973,0.09973,1.0,0.05959,1.0,0.00882,0.0,0.0,33,2013,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.09973,0.09973,,,
SC,0.1,0.0,52,32,0,0.767,0.1098,443.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,0.1,0.0,53,32,1,0.9883,0.089,443.8,250,33483,3604,0.10322,0.10322,0.09718,0.09805,0,1,250,33483,3604,0.10322,0.10322,0.09718,0.09805,0,1,0.09804,0.09805,1.0,0.00573,1.0,0.01557,0.0,0.0,57,193,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.09805,0.09805,,,
SC,0.1,0.0,54,32,1,0.9954,0.0884,443.8,46,33649,3654,0.09907,0.09907,0.09795,0.09805,0,1,46,33649,3654,0.09907,0.09907,0.09795,0.09805,0,1,0.09805,0.09805,1.0,0.00113,1.0,0.00218,0.0,0.0,8,38,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.09805,0.09805,,,
SC,0.1,0.0,55,32,0,0.7708,0.1082,443.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,0.1,0.0,56,32,1,0.9907,0.0865,443.8,18713,15074,3727,0.59818,0.59818,0.19823,0.10031,0,1,18713,15074,3727,0.59818,0.59818,0.19823,0.10031,0,1,0.10031,0.10031,1.0,0.55338,1.0,0.00957,0.0,0.0,36,18677,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.10031,0.10031,,,
SC,0.1,0.0,57,32,0,0.7663,0.1108,443.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,0.1,0.0,58,32,1,0.9943,0.0862,443.8,0,33763,3905,0.10367,0.10367,0.10367,0.10367,0,1,0,33763,3905,0.10367,0.10367,0.10367,0.10367,0,1,0.10367,0.10367,1.0,0.0,1.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0.0,nan,nan,0.0,0.10367,0.10367,,,
SC,0.1,0.0,59,32,1,0.994,0.0958,443.8,505,33450,3775,0.11344,0.11344,0.10141,0.10005,0,1,505,33450,3775,0.11344,0.11344,0.10141,0.10005,0,1,0.10005,0.10005,1.0,0.01487,1.0,0.0,0.0,0.0,0,505,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.10005,0.10005,,,
SC,0.1,0.0,60,32,1,0.994,0.0864,443.8,34,33890,3746,0.10035,0.10035,0.09953,0.09984,0,1,34,33890,3746,0.10035,0.10035,0.09953,0.09984,0,1,0.09984,0.09984,1.0,0.00056,1.0,0.00399,0.0,0.0,15,19,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.09984,0.09984,,,
SC,0.1,0.0,61,32,1,0.9941,0.0913,443.8,7,33797,3768,0.10047,0.10047,0.10031,0.10047,0,1,7,33797,3768,0.10047,0.10047,0.10031,0.10047,0,1,0.10047,0.10047,1.0,0.0,1.0,0.00185,0.0,0.0,7,0,0.0,nan,0.0,0.0,0.0,nan,nan,0.0,0.10047,0.10047,,,
SC,0.1,0.0,62,32,1,0.9898,0.0881,443.8,352,33333,3757,0.10974,0.10974,0.10129,0.1009,0,1,352,33333,3757,0.10974,0.10974,0.10129,0.1009,0,1,0.1009,0.1009,1.0,0.00983,1.0,0.00556,0.0,0.0,21,331,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.1009,0.1009,,,
SC,0.1,0.0,63,32,0,0.7759,0.1119,443.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,0.1,0.05,40,32,0,0.7741,0.2424,443.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,0.1,0.05,41,32,1,0.9958,0.2316,443.8,15054,20188,2666,0.46745,0.46745,0.11665,0.10254,0,1,15054,20011,2575,0.46836,0.46836,0.11401,0.10085,0,1,0.10717,0.10098,1.0,0.40873,1.0,0.32165,0.00158,0.00081,1221,13833,0.0,0.0,0.0,0.00158,0.00081,nan,0.33955,0.0,0.10085,0.10254,,,
SC,0.1,0.05,42,32,1,0.9948,0.2243,443.8,8240,27065,2292,0.28013,0.28013,0.07807,0.102,0,1,8240,26983,2227,0.27949,0.27949,0.07624,0.10067,0,1,0.10696,0.10071,1.0,0.19884,1.0,0.40928,0.00073,0.00058,1543,6697,0.0,0.0,0.0,0.00073,0.00058,nan,0.44218,0.0,0.10067,0.102,,,
SC,0.1,0.05,43,32,1,0.9891,0.2279,443.8,6945,28665,2207,0.24201,0.24201,0.07149,0.09982,0,1,6945,28593,2131,0.24094,0.24094,0.06936,0.0982,0,1,0.10422,0.09835,1.0,0.15829,1.0,0.4239,0.00064,0.00068,1568,5377,0.0,0.0,0.0,0.00064,0.00068,nan,0.51351,0.0,0.0982,0.09982,,,
SC,0.1,0.05,44,32,1,0.9932,0.2366,443.8,11265,23779,2480,0.3663,0.3663,0.09444,0.10409,0,1,11265,23683,2390,0.36571,0.36571,0.09167,0.1022,0,1,0.10927,0.10227,1.0,0.29351,1.0,0.37369,0.00085,0.0008,1426,9839,0.0,0.0,0.0,0.00085,0.0008,nan,0.48387,0.0,0.1022,0.10409,,,
SC,0.1,0.05,45,32,1,0.9971,0.2291,443.8,6036,28809,2826,0.23525,0.23525,0.08933,0.10305,0,1,6036,28721,2778,0.23482,0.23482,0.08819,0.10214,0,1,0.10605,0.10215,1.0,0.14777,1.0,0.27543,0.00078,0.00043,1056,4980,0.0,0.0,0.0,0.00078,0.00043,nan,0.35294,0.0,0.10214,0.10305,,,
SC,0.1,0.05,46,32,1,0.9943,0.2279,443.8,17004,17727,2926,0.52925,0.52925,0.14167,0.1011,0,1,17004,17643,2828,0.52921,0.52921,0.13815,0.09897,0,1,0.10733,0.09913,1.0,0.47749,1.0,0.23753,0.00075,0.00087,881,16123,0.0,0.0,0.0,0.00075,0.00087,nan,0.53846,0.0,0.09897,0.1011,,,
SC,0.1,0.05,47,32,1,0.9945,0.2273,443.8,16999,17037,3383,0.5447,0.5447,0.16567,0.10131,0,1,16999,16969,3328,0.54502,0.54502,0.16397,0.10017,0,1,0.10666,0.10026,1.0,0.49437,1.0,0.10921,0.0006,0.00049,408,16591,0.0,0.0,0.0,0.0006,0.00049,nan,0.44715,0.0,0.10017,0.10131,,,
SC,0.1,0.05,48,32,1,0.9892,0.227,443.8,10510,24666,2654,0.34798,0.34798,0.09714,0.10056,0,1,10510,24556,2611,0.34825,0.34825,0.09611,0.09982,0,1,0.10323,0.09986,1.0,0.27598,1.0,0.30577,0.00098,0.00038,1150,9360,0.0,0.0,0.0,0.00098,0.00038,nan,0.28105,0.0,0.09982,0.10056,,,
SC,0.1,0.05,49,32,1,0.9951,0.2248,443.8,9837,25354,2440,0.32625,0.32625,0.08779,0.09877,0,1,9837,25298,2370,0.32548,0.32548,0.08566,0.09724,0,1,0.10334,0.09732,1.0,0.25282,1.0,0.35015,0.0005,0.00062,1277,8560,0.0,0.0,0.0,0.0005,0.00062,nan,0.55556,0.0,0.09724,0.09877,,,
SC,0.1,0.05,50,32,0,0.8077,0.2545,443.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,0.1,0.05,51,32,0,0.7602,0.2548,443.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,0.1,0.05,52,32,0,0.7699,0.2519,443.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,0.1,0.05,53,32,1,0.9869,0.2273,443.8,11746,23360,2425,0.37758,0.37758,0.09405,0.09973,0,1,11746,23248,2343,0.37735,0.37735,0.09156,0.09805,0,1,0.1045,0.09814,1.0,0.30966,1.0,0.36001,0.00099,0.00073,1318,10428,0.0,0.0,0.0,0.00099,0.00073,nan,0.42268,0.0,0.09805,0.09973,,,
SC,0.1,0.05,54,32,0,0.7757,0.3117,443.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,0.1,0.05,55,32,1,0.9931,0.2268,443.8,14685,20169,2972,0.4668,0.4668,0.12843,0.10263,0,1,14685,20090,2896,0.4667,0.4667,0.12599,0.10103,0,1,0.10691,0.10117,1.0,0.40676,1.0,0.2391,0.0007,0.00068,910,13775,0.0,0.0,0.0,0.0007,0.00068,nan,0.49032,0.0,0.10103,0.10263,,,
SC,0.1,0.05,56,32,1,0.989,0.226,443.8,23854,10458,3381,0.72255,0.72255,0.24431,0.10217,0,1,23854,10367,3293,0.72365,0.72365,0.24107,0.10031,0,1,0.10774,0.1005,1.0,0.69284,1.0,0.1249,0.00081,0.00078,470,23384,0.0,0.0,0.0,0.00081,0.00078,nan,0.49162,0.0,0.10031,0.10217,,,
SC,0.1,0.05,57,32,1,0.9965,0.2265,443.8,13925,21025,2756,0.4424,0.4424,0.11589,0.09752,0,1,13925,20962,2687,0.44211,0.44211,0.11362,0.09602,0,1,0.10211,0.09609,1.0,0.38285,1.0,0.25527,0.00056,0.00061,921,13004,0.0,0.0,0.0,0.00056,0.00061,nan,0.52273,0.0,0.09602,0.09752,,,
SC,0.1,0.05,58,32,1,0.994,0.2262,443.8,7896,27406,2466,0.27436,0.27436,0.08255,0.10467,0,1,7896,27354,2418,0.27381,0.27381,0.08122,0.10367,0,1,0.10844,0.10371,1.0,0.18982,1.0,0.38079,0.00046,0.00043,1487,6409,0.0,0.0,0.0,0.00046,0.00043,nan,0.48,0.0,0.10367,0.10467,,,
SC,0.1,0.05,59,32,1,0.9944,0.2315,443.8,15738,18707,3483,0.50678,0.50678,0.15696,0.10193,0,1,15738,18600,3392,0.50702,0.50702,0.15424,0.10005,0,1,0.10764,0.10012,1.0,0.45222,1.0,0.10146,0.00095,0.00081,383,15355,0.0,0.0,0.0,0.00095,0.00081,nan,0.4596,0.0,0.10005,0.10193,,,
SC,0.1,0.05,60,32,1,0.995,0.2234,443.8,10027,25320,2488,0.33078,0.33078,0.08947,0.1012,0,1,10027,25223,2420,0.33042,0.33042,0.08754,0.09984,0,1,0.10445,0.09994,1.0,0.25616,1.0,0.35655,0.00086,0.00061,1341,8686,0.0,0.0,0.0,0.00086,0.00061,nan,0.41212,0.0,0.09984,0.1012,,,
SC,0.1,0.05,61,32,1,0.9947,0.2286,443.8,10386,25019,2280,0.3361,0.3361,0.08352,0.10107,0,1,10386,24940,2246,0.33621,0.33621,0.08262,0.10047,0,1,0.10487,0.10048,1.0,0.26206,1.0,0.40503,0.0007,0.0003,1529,8857,0.0,0.0,0.0,0.0007,0.0003,nan,0.30088,0.0,0.10047,0.10107,,,
SC,0.1,0.05,62,32,0,0.7594,0.2454,443.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,0.1,0.05,63,32,1,0.9899,0.2312,443.8,16334,18880,2551,0.50007,0.50007,0.11903,0.09903,0,1,16334,18788,2482,0.50037,0.50037,0.11669,0.09762,0,1,0.10407,0.09781,1.0,0.44632,1.0,0.32389,0.00082,0.00061,1189,15145,0.0,0.0,0.0,0.00082,0.00061,nan,0.42857,0.0,0.09762,0.09903,,,
SC,0.1,0.1,40,32,1,0.9941,0.6117,443.8,22616,16075,5268,0.63432,0.63432,0.24683,0.15819,0,1,22613,12509,2116,0.66408,0.66408,0.14468,0.1021,0,1,0.19115,0.1254,1.0,0.62613,1.0,0.44021,0.03165,0.02798,1664,20949,0.0,0.00105,3e-05,0.03162,0.02795,0.0,0.46898,7e-05,0.10151,0.15819,,,
SC,0.1,0.1,41,32,1,0.9935,0.614,443.8,24028,16858,5322,0.63517,0.63517,0.23995,0.16802,0,1,24016,12256,1368,0.67439,0.67439,0.10041,0.10104,0,1,0.20287,0.12928,1.0,0.63787,1.0,0.63962,0.04106,0.0353,2428,21588,0.0,0.00032,0.00011,0.04096,0.03519,0.58333,0.4623,0.00026,0.10085,0.16802,,,
SC,0.1,0.1,42,32,1,0.9887,0.6042,443.8,17808,22312,4485,0.49979,0.49979,0.16737,0.16913,0,1,17805,18930,715,0.49453,0.49453,0.0364,0.10072,0,1,0.20599,0.129,1.0,0.43795,1.0,0.81034,0.03008,0.03352,3055,14750,0.0,0.00014,3e-05,0.03005,0.0335,0.66667,0.52718,7e-05,0.10067,0.16913,,,
SC,0.1,0.1,43,32,0,0.9776,0.6099,443.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,0.1,0.1,44,32,1,0.9871,0.6123,443.8,19907,20054,4799,0.55197,0.55197,0.1931,0.17286,0,1,19900,16551,887,0.55673,0.55673,0.05087,0.10236,0,1,0.20758,0.13152,1.0,0.50626,1.0,0.76756,0.03116,0.03479,2929,16971,0.0,0.00035,6e-05,0.03109,0.03472,0.42857,0.52749,0.00016,0.1022,0.17286,,,
SC,0.1,0.1,45,32,1,0.9946,0.6081,443.8,17423,21491,4693,0.50717,0.50717,0.17923,0.1594,0,1,17421,18535,1579,0.50619,0.50619,0.0785,0.10222,0,1,0.19144,0.12593,1.0,0.45002,1.0,0.58816,0.0263,0.02771,2255,15166,0.0,0.0002,2e-05,0.02628,0.02769,0.0,0.51285,5e-05,0.10214,0.1594,,,
SC,0.1,0.1,46,32,1,0.9925,0.6135,443.8,25541,14040,5887,0.69121,0.69121,0.29543,0.17302,0,1,25534,10197,1744,0.7279,0.7279,0.14605,0.09932,0,1,0.21245,0.13112,1.0,0.69801,1.0,0.52979,0.03421,0.03688,1965,23569,0.0,0.00055,6e-05,0.03415,0.03682,0.28571,0.51858,0.00015,0.09897,0.17302,,,
SC,0.1,0.1,47,32,1,0.9927,0.6058,443.8,25127,13120,6163,0.70457,0.70457,0.31961,0.17091,0,1,25126,9840,2330,0.73616,0.73616,0.19145,0.10071,0,1,0.20539,0.12907,1.0,0.70679,1.0,0.37634,0.02911,0.03402,1406,23720,0.0,0.00084,1e-05,0.0291,0.03401,1.0,0.53894,2e-05,0.10017,0.17091,,,
SC,0.1,0.1,48,32,1,0.9843,0.6069,443.8,19291,20712,4654,0.5362,0.5362,0.18347,0.1656,0,1,19287,17363,1027,0.53916,0.53916,0.05585,0.09993,0,1,0.201,0.12553,1.0,0.48806,1.0,0.72693,0.02985,0.03233,2734,16553,0.0,0.00024,4e-05,0.02982,0.03229,0.75,0.52006,9e-05,0.09982,0.1656,,,
SC,0.1,0.1,49,32,1,0.9907,0.6099,443.8,19431,20185,4650,0.54401,0.54401,0.18724,0.16455,0,1,19427,17060,1018,0.54513,0.54513,0.05631,0.09732,0,1,0.20089,0.12422,1.0,0.49613,1.0,0.72087,0.02781,0.03232,2629,16798,0.0,0.00018,4e-05,0.02778,0.03229,0.5,0.53749,9e-05,0.09724,0.16455,,,
SC,0.1,0.1,50,32,1,0.9866,0.6064,443.8,15743,24019,3984,0.45094,0.45094,0.14227,0.16084,0,1,15738,20865,592,0.43904,0.43904,0.02759,0.09786,0,1,0.19622,0.12259,1.0,0.37822,1.0,0.83727,0.028,0.03011,3046,12692,0.0,0.00016,4e-05,0.02796,0.03007,0.8,0.51839,0.00011,0.09781,0.16084,,,
SC,0.1,0.1,51,32,1,0.9922,0.6051,443.8,21861,17311,5182,0.60971,0.60971,0.23038,0.16515,0,1,21854,14062,1605,0.62522,0.62522,0.10244,0.09981,0,1,0.19942,0.12672,1.0,0.58371,1.0,0.57108,0.02895,0.03186,2137,19717,0.0,0.00015,6e-05,0.02889,0.0318,0.42857,0.52393,0.00016,0.09973,0.16515,,,
SC,0.1,0.1,52,32,1,0.992,0.6083,443.8,22128,17098,5418,0.61701,0.61701,0.24063,0.17008,0,1,22124,13712,1581,0.63354,0.63354,0.10338,0.10036,0,1,0.20431,0.12863,1.0,0.59278,1.0,0.57784,0.03011,0.03412,2164,19960,0.0,0.0005,4e-05,0.03008,0.03408,0.25,0.53106,9e-05,0.10009,0.17008,,,
SC,0.1,0.1,53,32,0,0.9797,0.615,443.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,0.1,0.1,54,32,1,0.992,0.6052,443.8,20096,19947,4572,0.55291,0.55291,0.18647,0.16046,0,1,20087,16181,1081,0.56676,0.56676,0.06262,0.09816,0,1,0.1947,0.12378,1.0,0.51967,1.0,0.70481,0.03351,0.03107,2581,17506,0.0,0.00023,8e-05,0.03343,0.03099,0.22222,0.48073,0.0002,0.09805,0.16046,,,
SC,0.1,0.1,55,32,1,0.99,0.6132,443.8,24455,14450,5367,0.67361,0.67361,0.27083,0.16457,0,1,24454,11315,1902,0.69964,0.69964,0.14391,0.10143,0,1,0.19755,0.12669,1.0,0.66588,1.0,0.50026,0.02792,0.03086,1904,22550,0.0,0.00067,1e-05,0.02791,0.03085,0.0,0.52492,2e-05,0.10103,0.16457,,,
SC,0.1,0.1,56,32,1,0.9866,0.6059,443.8,26236,13194,6002,0.70959,0.70959,0.31267,0.17215,0,1,26228,9318,1968,0.75161,0.75161,0.17438,0.10084,0,1,0.2095,0.1314,1.0,0.72392,1.0,0.47701,0.03453,0.03593,1795,24433,0.0,0.00082,7e-05,0.03446,0.03586,0.5,0.50998,0.00018,0.10031,0.17215,,,
SC,0.1,0.1,57,32,1,0.9933,0.6073,443.8,21633,17653,4856,0.60009,0.60009,0.21574,0.16035,0,1,21633,14548,1393,0.61282,0.61282,0.08738,0.09621,0,1,0.19502,0.12244,1.0,0.57169,1.0,0.61391,0.02762,0.0308,2215,19418,0.0,0.00036,0.0,0.02762,0.0308,nan,0.52725,0.0,0.09602,0.16035,,,
SC,0.1,0.1,58,32,1,0.9901,0.6104,443.8,18776,20842,4600,0.52865,0.52865,0.1808,0.16839,0,1,18773,17831,1064,0.52663,0.52663,0.05631,0.10378,0,1,0.20291,0.1301,1.0,0.47188,1.0,0.72753,0.02683,0.0315,2841,15932,0.0,0.00025,3e-05,0.0268,0.03148,0.33333,0.54,7e-05,0.10367,0.16839,,,
SC,0.1,0.1,59,32,1,0.9928,0.6146,443.8,23951,14935,5926,0.66672,0.66672,0.28407,0.16424,0,1,23946,11412,2372,0.69754,0.69754,0.17208,0.10082,0,1,0.19642,0.12727,1.0,0.66391,1.0,0.37166,0.03142,0.0317,1403,22543,0.0,0.00129,4e-05,0.03138,0.03166,0.4,0.50212,0.00011,0.10005,0.16424,,,
SC,0.1,0.1,60,32,1,0.9917,0.6098,443.8,20036,20075,4985,0.55484,0.55484,0.19892,0.16667,0,1,20033,16400,1237,0.56464,0.56464,0.07014,0.09995,0,1,0.20162,0.12721,1.0,0.51635,1.0,0.6711,0.03274,0.03339,2524,17509,0.0,0.00023,3e-05,0.03272,0.03337,1.0,0.50512,7e-05,0.09984,0.16667,,,
SC,0.1,0.1,61,32,1,0.9913,0.6086,443.8,19664,20469,4541,0.54181,0.54181,0.18157,0.16298,0,1,19662,16871,1039,0.55097,0.55097,0.05801,0.10055,0,1,0.19608,0.12554,1.0,0.50081,1.0,0.72477,0.03202,0.03117,2736,16926,0.0,0.00018,2e-05,0.032,0.03115,0.5,0.49324,4e-05,0.10047,0.16298,,,
SC,0.1,0.1,62,32,1,0.9882,0.6073,443.8,21418,18120,5376,0.59656,0.59656,0.2288,0.16899,0,1,21415,14455,1572,0.61394,0.61394,0.09808,0.10109,0,1,0.2039,0.12813,1.0,0.57061,1.0,0.58391,0.03259,0.03382,2206,19209,0.0,0.00036,3e-05,0.03256,0.0338,0.33333,0.50923,7e-05,0.1009,0.16899,,,
SC,0.1,0.1,63,32,1,0.9865,0.6095,443.8,25245,15026,5157,0.66923,0.66923,0.25551,0.16637,0,1,25234,11081,1289,0.70532,0.70532,0.1042,0.09797,0,1,0.20278,0.12561,1.0,0.67344,1.0,0.64887,0.0352,0.03451,2382,22852,0.0,0.00057,0.0001,0.0351,0.03441,0.54545,0.49514,0.00024,0.09762,0.16637,,,
SC,0.3,0.0,40,32,1,0.9949,0.1604,443.8,10,25964,11264,0.30276,0.30276,0.30257,0.30249,0,1,10,25964,11264,0.30276,0.30276,0.30257,0.30249,0,1,0.30249,0.30249,1.0,0.00039,1.0,0.0,0.0,0.0,0,10,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.30249,0.30249,,,
SC,0.3,0.0,41,32,1,0.9942,0.0927,443.8,780,26198,10662,0.30399,0.30399,0.28926,0.30045,0,1,780,26198,10662,0.30399,0.30399,0.28926,0.30045,0,1,0.30032,0.30045,1.0,0.00505,1.0,0.05721,0.0,0.0,647,133,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.30045,0.30045,,,
SC,0.3,0.0,42,32,1,0.9937,0.0872,443.8,6,26255,11189,0.29893,0.29893,0.29882,0.29891,0,1,6,26255,11189,0.29893,0.29893,0.29882,0.29891,0,1,0.29891,0.29891,1.0,4e-05,1.0,0.00045,0.0,0.0,5,1,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.29891,0.29891,,,
SC,0.3,0.0,43,32,1,0.9854,0.0914,443.8,2,26547,11120,0.29526,0.29526,0.29522,0.29523,0,1,2,26547,11120,0.29526,0.29526,0.29522,0.29523,0,1,0.29523,0.29523,1.0,4e-05,1.0,9e-05,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.29523,0.29523,,,
SC,0.3,0.0,44,32,1,0.9911,0.1,443.8,248,26015,11075,0.30326,0.30326,0.2986,0.29999,0,1,248,26015,11075,0.30326,0.30326,0.2986,0.29999,0,1,0.29999,0.29999,1.0,0.00467,1.0,0.01125,0.0,0.0,126,122,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.29999,0.29999,,,
SC,0.3,0.0,45,32,1,0.9949,0.0888,443.8,0,26141,11394,0.30356,0.30356,0.30356,0.30356,0,1,0,26141,11394,0.30356,0.30356,0.30356,0.30356,0,1,0.30356,0.30356,1.0,0.0,1.0,0.0,0.0,0.0,0,0,nan,nan,0.0,0.0,0.0,nan,nan,0.0,0.30356,0.30356,,,
SC,0.3,0.0,46,32,1,0.9932,0.1595,443.8,98,26174,11203,0.30156,0.30156,0.29973,0.29895,0,1,98,26174,11203,0.30156,0.30156,0.29973,0.29895,0,1,0.29895,0.29895,1.0,0.00373,1.0,0.0,0.0,0.0,0,98,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.29895,0.29895,,,
SC,0.3,0.0,47,32,0,0.9167,0.1299,443.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SC,0.3,0.0,48,32,1,0.9857,0.0907,443.8,5,26343,11329,0.30082,0.30082,0.30073,0.30082,0,1,5,26343,11329,0.30082,0.30082,0.30073,0.30082,0,1,0.30082,0.30082,1.0,0.0,1.0,0.00044,0.0,0.0,5,0,0.0,nan,0.0,0.0,0.0,nan,nan,0.0,0.30082,0.30082,,,
SC,0.3,0.0,49,32,1,0.9933,0.0878,443.8,15,26226,11264,0.30073,0.30073,0.30045,0.30036,0,1,15,26226,11264,0.30073,0.30073,0.30045,0.30036,0,1,0.30036,0.30036,1.0,0.00053,1.0,9e-05,0.0,0.0,1,14,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.30036,0.30036,,,
SC,0.3,0.0,50,32,1,0.9875,0.0976,443.8,44,26187,10964,0.29595,0.29595,0.29512,0.29595,0,1,44,26187,10964,0.29595,0.29595,0.29512,0.29595,0,1,0.29595,0.29595,1.0,0.0,1.0,0.004,0.0,0.0,44,0,0.0,nan,0.0,0.0,0.0,nan,nan,0.0,0.29595,0.29595,,,
